"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,Virginia,2018,24,150,0,0,0,0,0
States,Washington,2018,24,347,0,1,0.29,0,0.29
States,West Virginia,2018,24,332,0,2,0.6,0,0.6
States,Wisconsin,2018,24,386,0,0,0,0,0
States,Wyoming,2018,24,X,X,X,X,X,X
States,Puerto Rico,2018,24,0,0,0,0,0,0
States,Virgin Islands,2018,24,X,X,X,X,X,X
States,New York City,2018,24,X,X,X,X,X,X
States,Alabama,2018,25,139,0,0,0,0,0
States,Alaska,2018,25,12,0,0,0,0,0
States,Arizona,2018,25,103,0,1,0.97,0,0.97
States,Arkansas,2018,25,41,1,0,2.44,2.44,0
States,California,2018,25,362,1,0,0.28,0.28,0
States,Colorado,2018,25,181,0,0,0,0,0
States,Connecticut,2018,25,247,0,0,0,0,0
States,Delaware,2018,25,21,0,0,0,0,0
States,District of Columbia,2018,25,X,X,X,X,X,X
States,Florida,2018,25,X,X,X,X,X,X
States,Georgia,2018,25,209,0,0,0,0,0
States,Hawaii,2018,25,80,0,2,2.5,0,2.5
States,Idaho,2018,25,X,X,X,X,X,X
States,Illinois,2018,25,97,0,0,0,0,0
States,Indiana,2018,25,93,0,0,0,0,0
States,Iowa,2018,25,82,0,0,0,0,0
States,Kansas,2018,25,37,0,0,0,0,0
States,Kentucky,2018,25,227,0,0,0,0,0
States,Louisiana,2018,25,99,0,0,0,0,0
States,Maine,2018,25,X,X,X,X,X,X
States,Maryland,2018,25,76,0,0,0,0,0
States,Massachusetts,2018,25,169,0,0,0,0,0
States,Michigan,2018,25,288,0,0,0,0,0
States,Minnesota,2018,25,151,4,0,2.65,2.65,0
States,Mississippi,2018,25,X,X,X,X,X,X
States,Missouri,2018,25,300,0,0,0,0,0
States,Montana,2018,25,63,0,0,0,0,0
States,Nebraska,2018,25,52,0,0,0,0,0
States,Nevada,2018,25,X,X,X,X,X,X
States,New Hampshire,2018,25,X,X,X,X,X,X
States,New Jersey,2018,25,X,X,X,X,X,X
States,New Mexico,2018,25,91,0,0,0,0,0
States,New York,2018,25,997,0,0,0,0,0
States,North Carolina,2018,25,104,1,0,0.96,0.96,0
States,North Dakota,2018,25,27,1,0,3.7,3.7,0
States,Ohio,2018,25,576,0,1,0.17,0,0.17
States,Oklahoma,2018,25,94,0,0,0,0,0
States,Oregon,2018,25,58,0,0,0,0,0
States,Pennsylvania,2018,25,52,0,0,0,0,0
States,Rhode Island,2018,25,X,X,X,X,X,X
States,South Carolina,2018,25,128,0,0,0,0,0
States,South Dakota,2018,25,41,0,0,0,0,0
States,Tennessee,2018,25,31,0,1,3.23,0,3.23
States,Texas,2018,25,486,3,3,1.23,0.62,0.62
States,Utah,2018,25,310,0,2,0.65,0,0.65
States,Vermont,2018,25,16,0,0,0,0,0
States,Virginia,2018,25,162,0,0,0,0,0
States,Washington,2018,25,320,0,0,0,0,0
States,West Virginia,2018,25,316,0,0,0,0,0
States,Wisconsin,2018,25,364,0,0,0,0,0
States,Wyoming,2018,25,X,X,X,X,X,X
States,Puerto Rico,2018,25,0,0,0,0,0,0
States,Virgin Islands,2018,25,X,X,X,X,X,X
States,New York City,2018,25,X,X,X,X,X,X
States,Alabama,2018,26,140,1,0,0.71,0.71,0
States,Alaska,2018,26,X,X,X,X,X,X
States,Arizona,2018,26,100,0,0,0,0,0
States,Arkansas,2018,26,51,0,0,0,0,0
States,California,2018,26,216,1,0,0.46,0.46,0
States,Colorado,2018,26,180,0,0,0,0,0
States,Connecticut,2018,26,227,2,0,0.88,0.88,0
States,Delaware,2018,26,20,0,0,0,0,0
States,District of Columbia,2018,26,X,X,X,X,X,X
States,Florida,2018,26,X,X,X,X,X,X
States,Georgia,2018,26,203,0,1,0.49,0,0.49
States,Hawaii,2018,26,68,1,0,1.47,1.47,0
States,Idaho,2018,26,X,X,X,X,X,X
States,Illinois,2018,26,75,2,0,2.67,2.67,0
States,Indiana,2018,26,76,1,0,1.32,1.32,0
States,Iowa,2018,26,60,1,0,1.67,1.67,0
States,Kansas,2018,26,26,0,0,0,0,0
States,Kentucky,2018,26,222,0,0,0,0,0
States,Louisiana,2018,26,80,0,0,0,0,0
States,Maine,2018,26,X,X,X,X,X,X
States,Maryland,2018,26,64,0,1,1.56,0,1.56
States,Massachusetts,2018,26,60,0,0,0,0,0
States,Michigan,2018,26,298,0,0,0,0,0
States,Minnesota,2018,26,126,0,0,0,0,0
States,Mississippi,2018,26,X,X,X,X,X,X
States,Missouri,2018,26,404,0,1,0.25,0,0.25
States,Montana,2018,26,62,0,0,0,0,0
States,Nebraska,2018,26,32,0,0,0,0,0
States,Nevada,2018,26,X,X,X,X,X,X
States,New Hampshire,2018,26,X,X,X,X,X,X
States,New Jersey,2018,26,X,X,X,X,X,X
States,New Mexico,2018,26,56,0,0,0,0,0
States,New York,2018,26,859,1,0,0.12,0.12,0
States,North Carolina,2018,26,99,0,0,0,0,0
States,North Dakota,2018,26,21,0,0,0,0,0
States,Ohio,2018,26,577,1,1,0.35,0.17,0.17
States,Oklahoma,2018,26,92,0,0,0,0,0
States,Oregon,2018,26,X,X,X,X,X,X
States,Pennsylvania,2018,26,32,0,0,0,0,0
States,Rhode Island,2018,26,X,X,X,X,X,X
States,South Carolina,2018,26,116,0,0,0,0,0
States,South Dakota,2018,26,30,0,0,0,0,0
States,Tennessee,2018,26,26,1,1,7.69,3.85,3.85
States,Texas,2018,26,519,3,2,0.96,0.58,0.39
States,Utah,2018,26,292,1,1,0.68,0.34,0.34
States,Vermont,2018,26,12,0,0,0,0,0
States,Virginia,2018,26,156,0,0,0,0,0
States,Washington,2018,26,309,1,0,0.32,0.32,0
States,West Virginia,2018,26,292,0,1,0.34,0,0.34
States,Wisconsin,2018,26,330,0,0,0,0,0
States,Wyoming,2018,26,X,X,X,X,X,X
States,Puerto Rico,2018,26,0,0,0,0,0,0
States,Virgin Islands,2018,26,X,X,X,X,X,X
States,New York City,2018,26,X,X,X,X,X,X
States,Alabama,2018,27,130,0,0,0,0,0
States,Alaska,2018,27,X,X,X,X,X,X
States,Arizona,2018,27,88,0,0,0,0,0
States,Arkansas,2018,27,43,0,0,0,0,0
States,California,2018,27,283,0,1,0.35,0,0.35
States,Colorado,2018,27,152,1,0,0.66,0.66,0
States,Connecticut,2018,27,179,0,0,0,0,0
States,Delaware,2018,27,35,0,0,0,0,0
States,District of Columbia,2018,27,X,X,X,X,X,X
States,Florida,2018,27,X,X,X,X,X,X
States,Georgia,2018,27,184,3,2,2.72,1.63,1.09
States,Hawaii,2018,27,108,0,3,2.78,0,2.78
States,Idaho,2018,27,X,X,X,X,X,X
States,Illinois,2018,27,79,1,0,1.27,1.27,0
States,Indiana,2018,27,71,0,0,0,0,0
States,Iowa,2018,27,57,0,0,0,0,0
States,Kansas,2018,27,X,X,X,X,X,X
States,Kentucky,2018,27,191,0,0,0,0,0
States,Louisiana,2018,27,63,1,0,1.59,1.59,0
States,Maine,2018,27,X,X,X,X,X,X
States,Maryland,2018,27,49,0,1,2.04,0,2.04
States,Massachusetts,2018,27,131,0,0,0,0,0
States,Michigan,2018,27,252,0,0,0,0,0
States,Minnesota,2018,27,106,0,0,0,0,0
States,Mississippi,2018,27,X,X,X,X,X,X
States,Missouri,2018,27,186,0,1,0.54,0,0.54
States,Montana,2018,27,68,0,0,0,0,0
States,Nebraska,2018,27,58,0,0,0,0,0
States,Nevada,2018,27,X,X,X,X,X,X
States,New Hampshire,2018,27,X,X,X,X,X,X
States,New Jersey,2018,27,X,X,X,X,X,X
States,New Mexico,2018,27,56,0,0,0,0,0
States,New York,2018,27,812,0,0,0,0,0
States,North Carolina,2018,27,80,0,0,0,0,0
States,North Dakota,2018,27,23,0,0,0,0,0
States,Ohio,2018,27,410,0,1,0.24,0,0.24
States,Oklahoma,2018,27,100,0,1,1,0,1
States,Oregon,2018,27,X,X,X,X,X,X
States,Pennsylvania,2018,27,74,0,0,0,0,0
States,Rhode Island,2018,27,X,X,X,X,X,X
States,South Carolina,2018,27,99,0,1,1.01,0,1.01
States,South Dakota,2018,27,31,0,0,0,0,0
States,Tennessee,2018,27,29,0,0,0,0,0
States,Texas,2018,27,405,0,1,0.25,0,0.25
States,Utah,2018,27,261,2,0,0.77,0.77,0
States,Vermont,2018,27,12,0,0,0,0,0
States,Virginia,2018,27,144,0,0,0,0,0
States,Washington,2018,27,230,1,0,0.43,0.43,0
States,West Virginia,2018,27,259,1,2,1.16,0.39,0.77
States,Wisconsin,2018,27,307,0,0,0,0,0
States,Wyoming,2018,27,X,X,X,X,X,X
States,Puerto Rico,2018,27,0,0,0,0,0,0
States,Virgin Islands,2018,27,X,X,X,X,X,X
States,New York City,2018,27,X,X,X,X,X,X
States,Alabama,2018,28,131,0,0,0,0,0
States,Alaska,2018,28,10,0,0,0,0,0
States,Arizona,2018,28,90,1,0,1.11,1.11,0
States,Arkansas,2018,28,40,0,0,0,0,0
States,California,2018,28,193,1,0,0.52,0.52,0
States,Colorado,2018,28,177,1,0,0.56,0.56,0
States,Connecticut,2018,28,178,0,0,0,0,0
States,Delaware,2018,28,18,0,0,0,0,0
States,District of Columbia,2018,28,X,X,X,X,X,X
States,Florida,2018,28,X,X,X,X,X,X
States,Georgia,2018,28,189,4,1,2.65,2.12,0.53
States,Hawaii,2018,28,58,0,0,0,0,0
States,Idaho,2018,28,X,X,X,X,X,X
States,Illinois,2018,28,73,0,0,0,0,0
States,Indiana,2018,28,82,0,0,0,0,0
States,Iowa,2018,28,75,1,0,1.33,1.33,0
States,Kansas,2018,28,29,0,0,0,0,0
States,Kentucky,2018,28,215,1,0,0.47,0.47,0
States,Louisiana,2018,28,82,1,0,1.22,1.22,0
States,Maine,2018,28,X,X,X,X,X,X
States,Maryland,2018,28,47,0,0,0,0,0
States,Massachusetts,2018,28,125,0,0,0,0,0
States,Michigan,2018,28,233,0,0,0,0,0
States,Minnesota,2018,28,127,0,0,0,0,0
States,Mississippi,2018,28,X,X,X,X,X,X
States,Missouri,2018,28,325,0,0,0,0,0
States,Montana,2018,28,62,0,0,0,0,0
States,Nebraska,2018,28,31,0,0,0,0,0
States,Nevada,2018,28,X,X,X,X,X,X
States,New Hampshire,2018,28,X,X,X,X,X,X
States,New Jersey,2018,28,X,X,X,X,X,X
States,New Mexico,2018,28,53,0,0,0,0,0
States,New York,2018,28,879,3,0,0.34,0.34,0
States,North Carolina,2018,28,78,0,0,0,0,0
States,North Dakota,2018,28,23,0,0,0,0,0
States,Ohio,2018,28,457,1,1,0.44,0.22,0.22
States,Oklahoma,2018,28,88,0,0,0,0,0
States,Oregon,2018,28,15,1,2,20,6.67,13.33
States,Pennsylvania,2018,28,59,2,0,3.39,3.39,0
States,Rhode Island,2018,28,X,X,X,X,X,X
States,South Carolina,2018,28,88,0,0,0,0,0
States,South Dakota,2018,28,29,0,0,0,0,0
States,Tennessee,2018,28,15,0,0,0,0,0
States,Texas,2018,28,433,0,0,0,0,0
States,Utah,2018,28,232,0,0,0,0,0
States,Vermont,2018,28,14,1,0,7.14,7.14,0
States,Virginia,2018,28,162,0,0,0,0,0
States,Washington,2018,28,245,1,0,0.41,0.41,0
States,West Virginia,2018,28,283,0,0,0,0,0
States,Wisconsin,2018,28,311,0,0,0,0,0
States,Wyoming,2018,28,X,X,X,X,X,X
States,Puerto Rico,2018,28,0,0,0,0,0,0
States,Virgin Islands,2018,28,X,X,X,X,X,X
States,New York City,2018,28,X,X,X,X,X,X
States,Alabama,2018,29,42,0,0,0,0,0
States,Alaska,2018,29,X,X,X,X,X,X
States,Arizona,2018,29,84,0,0,0,0,0
States,Arkansas,2018,29,51,1,0,1.96,1.96,0
States,California,2018,29,232,0,0,0,0,0
States,Colorado,2018,29,168,0,0,0,0,0
States,Connecticut,2018,29,188,0,0,0,0,0
States,Delaware,2018,29,17,0,0,0,0,0
States,District of Columbia,2018,29,X,X,X,X,X,X
States,Florida,2018,29,X,X,X,X,X,X
States,Georgia,2018,29,183,0,0,0,0,0
States,Hawaii,2018,29,52,0,0,0,0,0
States,Idaho,2018,29,X,X,X,X,X,X
States,Illinois,2018,29,49,0,0,0,0,0
States,Indiana,2018,29,74,1,0,1.35,1.35,0
States,Iowa,2018,29,65,0,0,0,0,0
States,Kansas,2018,29,29,0,0,0,0,0
States,Kentucky,2018,29,202,1,0,0.5,0.5,0
States,Louisiana,2018,29,84,2,0,2.38,2.38,0
States,Maine,2018,29,X,X,X,X,X,X
States,Maryland,2018,29,46,0,0,0,0,0
States,Massachusetts,2018,29,117,0,0,0,0,0
States,Michigan,2018,29,271,0,0,0,0,0
States,Minnesota,2018,29,104,0,0,0,0,0
States,Mississippi,2018,29,X,X,X,X,X,X
States,Missouri,2018,29,277,0,0,0,0,0
States,Montana,2018,29,56,0,0,0,0,0
States,Nebraska,2018,29,45,0,0,0,0,0
States,Nevada,2018,29,X,X,X,X,X,X
States,New Hampshire,2018,29,X,X,X,X,X,X
States,New Jersey,2018,29,X,X,X,X,X,X
States,New Mexico,2018,29,52,0,0,0,0,0
States,New York,2018,29,857,2,0,0.23,0.23,0
States,North Carolina,2018,29,77,0,0,0,0,0
States,North Dakota,2018,29,23,0,0,0,0,0
States,Ohio,2018,29,523,5,0,0.96,0.96,0
States,Oklahoma,2018,29,85,1,0,1.18,1.18,0
States,Oregon,2018,29,17,0,0,0,0,0
States,Pennsylvania,2018,29,72,1,0,1.39,1.39,0
States,Rhode Island,2018,29,X,X,X,X,X,X
States,South Carolina,2018,29,108,1,0,0.93,0.93,0
States,South Dakota,2018,29,38,0,0,0,0,0
States,Tennessee,2018,29,16,0,0,0,0,0
States,Texas,2018,29,390,1,0,0.26,0.26,0
States,Utah,2018,29,221,2,0,0.9,0.9,0
States,Vermont,2018,29,X,X,X,X,X,X
States,Virginia,2018,29,138,0,0,0,0,0
States,Washington,2018,29,214,3,1,1.87,1.4,0.47
States,West Virginia,2018,29,286,1,1,0.7,0.35,0.35
States,Wisconsin,2018,29,326,0,0,0,0,0
States,Wyoming,2018,29,X,X,X,X,X,X
States,Puerto Rico,2018,29,0,0,0,0,0,0
States,Virgin Islands,2018,29,X,X,X,X,X,X
States,New York City,2018,29,X,X,X,X,X,X
States,Alabama,2018,30,101,0,0,0,0,0
States,Alaska,2018,30,X,X,X,X,X,X
States,Arizona,2018,30,104,0,0,0,0,0
States,Arkansas,2018,30,50,0,0,0,0,0
States,California,2018,30,207,2,0,0.97,0.97,0
States,Colorado,2018,30,169,1,0,0.59,0.59,0
States,Connecticut,2018,30,194,0,0,0,0,0
States,Delaware,2018,30,26,0,0,0,0,0
States,District of Columbia,2018,30,X,X,X,X,X,X
States,Florida,2018,30,X,X,X,X,X,X
States,Georgia,2018,30,214,1,1,0.93,0.47,0.47
States,Hawaii,2018,30,36,0,0,0,0,0
States,Idaho,2018,30,X,X,X,X,X,X
States,Illinois,2018,30,72,0,0,0,0,0
States,Indiana,2018,30,63,0,0,0,0,0
States,Iowa,2018,30,91,0,0,0,0,0
States,Kansas,2018,30,34,0,0,0,0,0
States,Kentucky,2018,30,198,0,0,0,0,0
States,Louisiana,2018,30,77,1,0,1.3,1.3,0
States,Maine,2018,30,X,X,X,X,X,X
States,Maryland,2018,30,30,0,0,0,0,0
States,Massachusetts,2018,30,110,2,1,2.73,1.82,0.91
States,Michigan,2018,30,238,0,0,0,0,0
States,Minnesota,2018,30,114,0,0,0,0,0
States,Mississippi,2018,30,X,X,X,X,X,X
States,Missouri,2018,30,258,1,0,0.39,0.39,0
States,Montana,2018,30,59,0,0,0,0,0
States,Nebraska,2018,30,49,0,0,0,0,0
States,Nevada,2018,30,X,X,X,X,X,X
States,New Hampshire,2018,30,X,X,X,X,X,X
States,New Jersey,2018,30,X,X,X,X,X,X
States,New Mexico,2018,30,58,0,0,0,0,0
States,New York,2018,30,818,2,0,0.24,0.24,0
States,North Carolina,2018,30,49,0,0,0,0,0
States,North Dakota,2018,30,15,0,0,0,0,0
States,Ohio,2018,30,506,5,1,1.19,0.99,0.2
States,Oklahoma,2018,30,80,1,0,1.25,1.25,0
States,Oregon,2018,30,13,0,0,0,0,0
States,Pennsylvania,2018,30,49,0,0,0,0,0
States,Rhode Island,2018,30,X,X,X,X,X,X
States,South Carolina,2018,30,100,1,0,1,1,0
States,South Dakota,2018,30,29,0,0,0,0,0
States,Tennessee,2018,30,X,X,X,X,X,X
States,Texas,2018,30,410,1,0,0.24,0.24,0
States,Utah,2018,30,267,0,0,0,0,0
States,Vermont,2018,30,X,X,X,X,X,X
States,Virginia,2018,30,127,0,0,0,0,0
States,Washington,2018,30,206,2,1,1.46,0.97,0.49
States,West Virginia,2018,30,279,1,0,0.36,0.36,0
States,Wisconsin,2018,30,326,0,1,0.31,0,0.31
States,Wyoming,2018,30,X,X,X,X,X,X
States,Puerto Rico,2018,30,0,0,0,0,0,0
States,Virgin Islands,2018,30,X,X,X,X,X,X
States,New York City,2018,30,X,X,X,X,X,X
States,Alabama,2018,31,96,0,0,0,0,0
States,Alaska,2018,31,10,0,0,0,0,0
States,Arizona,2018,31,86,0,0,0,0,0
States,Arkansas,2018,31,31,0,0,0,0,0
States,California,2018,31,212,3,0,1.42,1.42,0
States,Colorado,2018,31,143,0,0,0,0,0
States,Connecticut,2018,31,188,0,0,0,0,0
States,Delaware,2018,31,20,1,0,5,5,0
States,District of Columbia,2018,31,X,X,X,X,X,X
States,Florida,2018,31,X,X,X,X,X,X
States,Georgia,2018,31,205,0,1,0.49,0,0.49
States,Hawaii,2018,31,38,0,0,0,0,0
States,Idaho,2018,31,X,X,X,X,X,X
States,Illinois,2018,31,52,0,0,0,0,0
States,Indiana,2018,31,80,0,0,0,0,0
States,Iowa,2018,31,73,0,0,0,0,0
States,Kansas,2018,31,29,0,0,0,0,0
States,Kentucky,2018,31,175,1,0,0.57,0.57,0
States,Louisiana,2018,31,67,2,0,2.99,2.99,0
States,Maine,2018,31,X,X,X,X,X,X
States,Maryland,2018,31,25,0,0,0,0,0
States,Massachusetts,2018,31,108,0,0,0,0,0
States,Michigan,2018,31,190,0,0,0,0,0
States,Minnesota,2018,31,119,0,0,0,0,0
States,Mississippi,2018,31,X,X,X,X,X,X
States,Missouri,2018,31,240,0,1,0.42,0,0.42
States,Montana,2018,31,67,0,0,0,0,0
States,Nebraska,2018,31,30,0,0,0,0,0
States,Nevada,2018,31,X,X,X,X,X,X
States,New Hampshire,2018,31,X,X,X,X,X,X
States,New Jersey,2018,31,X,X,X,X,X,X
States,New Mexico,2018,31,60,0,0,0,0,0
States,New York,2018,31,755,1,0,0.13,0.13,0
States,North Carolina,2018,31,86,0,0,0,0,0
States,North Dakota,2018,31,18,0,0,0,0,0
States,Ohio,2018,31,474,1,0,0.21,0.21,0
States,Oklahoma,2018,31,85,0,1,1.18,0,1.18
States,Oregon,2018,31,25,0,0,0,0,0
States,Pennsylvania,2018,31,53,0,0,0,0,0
States,Rhode Island,2018,31,X,X,X,X,X,X
States,South Carolina,2018,31,122,0,1,0.82,0,0.82
States,South Dakota,2018,31,26,0,0,0,0,0
States,Tennessee,2018,31,18,0,0,0,0,0
States,Texas,2018,31,387,1,0,0.26,0.26,0
States,Utah,2018,31,270,0,0,0,0,0
States,Vermont,2018,31,X,X,X,X,X,X
States,Virginia,2018,31,103,0,0,0,0,0
States,Washington,2018,31,151,0,1,0.66,0,0.66
States,West Virginia,2018,31,236,2,1,1.27,0.85,0.42
States,Wisconsin,2018,31,283,3,0,1.06,1.06,0
States,Wyoming,2018,31,X,X,X,X,X,X
States,Puerto Rico,2018,31,0,0,0,0,0,0
States,Virgin Islands,2018,31,X,X,X,X,X,X
States,New York City,2018,31,X,X,X,X,X,X
States,Alabama,2018,32,119,1,0,0.84,0.84,0
States,Alaska,2018,32,X,X,X,X,X,X
States,Arizona,2018,32,100,0,0,0,0,0
States,Arkansas,2018,32,42,0,0,0,0,0
States,California,2018,32,219,3,0,1.37,1.37,0
States,Colorado,2018,32,163,0,0,0,0,0
States,Connecticut,2018,32,181,0,0,0,0,0
States,Delaware,2018,32,24,1,0,4.17,4.17,0
States,District of Columbia,2018,32,X,X,X,X,X,X
States,Florida,2018,32,X,X,X,X,X,X
States,Georgia,2018,32,240,2,1,1.25,0.83,0.42
States,Hawaii,2018,32,22,0,0,0,0,0
States,Idaho,2018,32,X,X,X,X,X,X
States,Illinois,2018,32,98,0,0,0,0,0
States,Indiana,2018,32,61,0,0,0,0,0
States,Iowa,2018,32,67,0,0,0,0,0
States,Kansas,2018,32,39,0,0,0,0,0
States,Kentucky,2018,32,181,0,0,0,0,0
States,Louisiana,2018,32,86,0,0,0,0,0
States,Maine,2018,32,X,X,X,X,X,X
States,Maryland,2018,32,29,0,0,0,0,0
States,Massachusetts,2018,32,126,0,0,0,0,0
States,Michigan,2018,32,185,0,0,0,0,0
States,Minnesota,2018,32,97,0,0,0,0,0
States,Mississippi,2018,32,10,0,0,0,0,0
States,Missouri,2018,32,308,1,1,0.65,0.32,0.32
States,Montana,2018,32,64,0,1,1.56,0,1.56
States,Nebraska,2018,32,57,0,0,0,0,0
States,Nevada,2018,32,X,X,X,X,X,X
States,New Hampshire,2018,32,X,X,X,X,X,X
States,New Jersey,2018,32,X,X,X,X,X,X
States,New Mexico,2018,32,64,0,0,0,0,0
States,New York,2018,32,851,1,0,0.12,0.12,0
States,North Carolina,2018,32,71,0,0,0,0,0
States,North Dakota,2018,32,21,0,0,0,0,0
States,Ohio,2018,32,524,2,0,0.38,0.38,0
States,Oklahoma,2018,32,96,0,0,0,0,0
States,Oregon,2018,32,28,0,0,0,0,0
States,Pennsylvania,2018,32,40,0,0,0,0,0
States,Rhode Island,2018,32,X,X,X,X,X,X
States,South Carolina,2018,32,121,0,0,0,0,0
States,South Dakota,2018,32,46,0,0,0,0,0
States,Tennessee,2018,32,12,0,0,0,0,0
States,Texas,2018,32,396,1,3,1.01,0.25,0.76
States,Utah,2018,32,257,2,1,1.17,0.78,0.39
States,Vermont,2018,32,12,0,0,0,0,0
States,Virginia,2018,32,128,0,0,0,0,0
States,Washington,2018,32,189,2,0,1.06,1.06,0
States,West Virginia,2018,32,217,0,0,0,0,0
States,Wisconsin,2018,32,287,0,0,0,0,0
States,Wyoming,2018,32,X,X,X,X,X,X
States,Puerto Rico,2018,32,0,0,0,0,0,0
States,Virgin Islands,2018,32,X,X,X,X,X,X
States,New York City,2018,32,X,X,X,X,X,X
States,Alabama,2018,33,125,0,0,0,0,0
States,Alaska,2018,33,X,X,X,X,X,X
States,Arizona,2018,33,133,1,0,0.75,0.75,0
States,Arkansas,2018,33,46,0,0,0,0,0
States,California,2018,33,225,2,0,0.89,0.89,0
States,Colorado,2018,33,162,0,0,0,0,0
States,Connecticut,2018,33,175,0,0,0,0,0
States,Delaware,2018,33,25,0,0,0,0,0
States,District of Columbia,2018,33,X,X,X,X,X,X
States,Florida,2018,33,X,X,X,X,X,X
States,Georgia,2018,33,294,1,3,1.36,0.34,1.02
States,Hawaii,2018,33,32,0,0,0,0,0
States,Idaho,2018,33,X,X,X,X,X,X
States,Illinois,2018,33,84,0,0,0,0,0
States,Indiana,2018,33,82,0,0,0,0,0
States,Iowa,2018,33,88,0,0,0,0,0
States,Kansas,2018,33,29,0,0,0,0,0
States,Kentucky,2018,33,210,0,0,0,0,0
States,Louisiana,2018,33,110,2,0,1.82,1.82,0
States,Maine,2018,33,X,X,X,X,X,X
States,Maryland,2018,33,35,0,0,0,0,0
States,Massachusetts,2018,33,116,0,0,0,0,0
States,Michigan,2018,33,230,0,0,0,0,0
States,Minnesota,2018,33,107,0,0,0,0,0
States,Mississippi,2018,33,18,0,1,5.56,0,5.56
States,Missouri,2018,33,350,0,0,0,0,0
States,Montana,2018,33,76,0,0,0,0,0
States,Nebraska,2018,33,48,0,0,0,0,0
States,Nevada,2018,33,X,X,X,X,X,X
States,New Hampshire,2018,33,X,X,X,X,X,X
States,New Jersey,2018,33,X,X,X,X,X,X
States,New Mexico,2018,33,93,0,0,0,0,0
States,New York,2018,33,803,0,0,0,0,0
States,North Carolina,2018,33,82,0,0,0,0,0
States,North Dakota,2018,33,17,0,0,0,0,0
States,Ohio,2018,33,554,0,0,0,0,0
States,Oklahoma,2018,33,121,0,0,0,0,0
States,Oregon,2018,33,19,0,0,0,0,0
States,Pennsylvania,2018,33,46,0,0,0,0,0
States,Rhode Island,2018,33,X,X,X,X,X,X
States,South Carolina,2018,33,103,1,0,0.97,0.97,0
States,South Dakota,2018,33,41,0,0,0,0,0
States,Tennessee,2018,33,18,0,0,0,0,0
States,Texas,2018,33,409,3,0,0.73,0.73,0
States,Utah,2018,33,213,2,0,0.94,0.94,0
States,Vermont,2018,33,15,0,0,0,0,0
States,Virginia,2018,33,122,0,0,0,0,0
States,Washington,2018,33,183,0,0,0,0,0
States,West Virginia,2018,33,240,0,0,0,0,0
States,Wisconsin,2018,33,308,2,1,0.97,0.65,0.32
States,Wyoming,2018,33,X,X,X,X,X,X
States,Puerto Rico,2018,33,0,0,0,0,0,0
States,Virgin Islands,2018,33,X,X,X,X,X,X
States,New York City,2018,33,X,X,X,X,X,X
States,Alabama,2018,34,264,2,0,0.76,0.76,0
States,Alaska,2018,34,X,X,X,X,X,X
States,Arizona,2018,34,141,0,0,0,0,0
States,Arkansas,2018,34,66,0,0,0,0,0
States,California,2018,34,213,0,0,0,0,0
States,Colorado,2018,34,174,0,1,0.57,0,0.57
States,Connecticut,2018,34,185,0,0,0,0,0
States,Delaware,2018,34,22,0,0,0,0,0
States,District of Columbia,2018,34,X,X,X,X,X,X
States,Florida,2018,34,X,X,X,X,X,X
States,Georgia,2018,34,388,1,9,2.58,0.26,2.32
States,Hawaii,2018,34,28,0,0,0,0,0
States,Idaho,2018,34,X,X,X,X,X,X
States,Illinois,2018,34,68,0,0,0,0,0
States,Indiana,2018,34,98,0,0,0,0,0
States,Iowa,2018,34,95,0,0,0,0,0
States,Kansas,2018,34,45,0,0,0,0,0
States,Kentucky,2018,34,212,0,0,0,0,0
States,Louisiana,2018,34,110,3,0,2.73,2.73,0
States,Maine,2018,34,X,X,X,X,X,X
States,Maryland,2018,34,52,0,0,0,0,0
States,Massachusetts,2018,34,131,0,0,0,0,0
States,Michigan,2018,34,242,0,0,0,0,0
States,Minnesota,2018,34,112,1,0,0.89,0.89,0
States,Mississippi,2018,34,15,0,0,0,0,0
States,Missouri,2018,34,374,0,0,0,0,0
States,Montana,2018,34,61,0,0,0,0,0
States,Nebraska,2018,34,56,0,0,0,0,0
States,Nevada,2018,34,X,X,X,X,X,X
States,New Hampshire,2018,34,X,X,X,X,X,X
States,New Jersey,2018,34,X,X,X,X,X,X
States,New Mexico,2018,34,91,0,0,0,0,0
States,New York,2018,34,860,0,0,0,0,0
States,North Carolina,2018,34,71,0,0,0,0,0
States,North Dakota,2018,34,17,0,0,0,0,0
States,Ohio,2018,34,488,9,3,2.46,1.84,0.61
States,Oklahoma,2018,34,102,0,0,0,0,0
States,Oregon,2018,34,X,X,X,X,X,X
States,Pennsylvania,2018,34,70,0,0,0,0,0
States,Rhode Island,2018,34,X,X,X,X,X,X
States,South Carolina,2018,34,105,1,0,0.95,0.95,0
States,South Dakota,2018,34,46,0,0,0,0,0
States,Tennessee,2018,34,26,0,0,0,0,0
States,Texas,2018,34,480,2,1,0.63,0.42,0.21
States,Utah,2018,34,277,0,0,0,0,0
States,Vermont,2018,34,X,X,X,X,X,X
States,Virginia,2018,34,135,0,0,0,0,0
States,Washington,2018,34,234,2,1,1.28,0.85,0.43
